time,cif
1739,0.001556946
1740,0.001558091
1741,0.00155895
1742,0.001559522
1744,0.001561526
1745,0.001562671
1747,0.001563244
1748,0.001564389
1749,0.001564962
1750,0.001566108
1751,0.001568112
1752,0.001568685
1753,0.001570404
1754,0.001571837
1755,0.001572983
1756,0.001574416
1757,0.001575275
1758,0.001577282
1759,0.001578142
1760,0.001579575
1761,0.001580435
1763,0.001582155
1764,0.001582442
1765,0.001583015
1766,0.001584162
1767,0.001585023
1768,0.001585596
1769,0.001585883
1770,0.001586744
1771,0.001588465
1772,0.001589325
1773,0.001590186
1774,0.001590473
1775,0.001591907
1776,0.001592481
1777,0.001593055
1778,0.001594203
1779,0.001595351
1780,0.001596786
1781,0.00159736
1782,0.001598221
1783,0.001599083
1784,0.00159937
1785,0.001600805
1786,0.001601667
1787,0.001602815
1788,0.001603677
1789,0.001605687
1790,0.001607698
1792,0.001609709
1793,0.001611145
1794,0.001612295
1795,0.001612582
1796,0.001613157
1798,0.001614594
1800,0.001615456
1801,0.001616606
1802,0.001617181
1803,0.001618618
1804,0.001619193
1805,0.001619768
1806,0.001620343
1807,0.001620918
1808,0.001621781
1810,0.001622643
1811,0.001622931
1812,0.001623506
1813,0.001624944
1814,0.001625232
1815,0.00162667
1816,0.001628108
1817,0.001628395
1818,0.001629258
1819,0.001629546
1820,0.001630697
1821,0.001630984
1822,0.001631848
1823,0.001632999
1824,0.001634437
1825,0.001635013
