time,cif
223,0.001681059
224,0.001690391
225,0.00169802
226,0.001706155
227,0.001713068
228,0.00171925
229,0.001725688
230,0.001732633
231,0.001739592
232,0.001745316
233,0.001752292
234,0.001760031
235,0.001766031
236,0.001770787
237,0.001775298
238,0.001780817
239,0.001786846
240,0.001793382
241,0.001798671
242,0.001803963
243,0.001811025
244,0.001817845
245,0.001825941
246,0.001832275
247,0.001839127
248,0.001845732
249,0.001854635
250,0.001863807
251,0.001869424
252,0.001874791
253,0.001882214
254,0.001889395
255,0.001898382
256,0.001906104
257,0.001911516
258,0.001918741
259,0.001926493
260,0.001932187
261,0.001938146
262,0.00194567
263,0.001950865
264,0.001957627
265,0.001962575
266,0.001970657
267,0.001976407
268,0.00198426
269,0.001990555
270,0.001998434
271,0.002006063
272,0.00201186
273,0.002017928
274,0.002024531
275,0.00203326
276,0.00204068
277,0.002046257
278,0.002052903
279,0.002058759
280,0.00206809
281,0.002076902
282,0.002082523
283,0.002088147
284,0.002095121
285,0.002102106
286,0.002110988
287,0.002119076
288,0.002126636
289,0.002132584
290,0.002139893
291,0.0021464
292,0.002152373
293,0.002158082
294,0.002163526
295,0.002170066
296,0.002177707
297,0.002183174
298,0.002189742
299,0.002195223
300,0.002201258
301,0.002207026
302,0.002210876
303,0.002216107
304,0.002220516
305,0.002227413
306,0.002236254
307,0.002241515
308,0.002247888
309,0.002254549
310,0.002259552
311,0.002268179
312,0.002272361
313,0.002281848
314,0.002287439
315,0.002295557
316,0.002304249
317,0.00231268
318,0.002317747
319,0.002323949
320,0.002329593
321,0.002334678
322,0.002337789
323,0.002347697
324,0.002352235
325,0.002355074
326,0.00236189
327,0.002368147
328,0.002374127
329,0.002380114
330,0.002386678
331,0.002393251
332,0.002399265
333,0.002405285
334,0.002409592
335,0.002414477
336,0.002420804
337,0.002425412
338,0.002434059
339,0.002439545
340,0.002443881
341,0.002450537
342,0.002454015
343,0.002461265
344,0.002465912
345,0.002471146
346,0.002476385
347,0.002482503
348,0.00248921
349,0.002495635
350,0.00250002
351,0.002508508
352,0.002515541
353,0.00252317
354,0.002529927
355,0.002537285
356,0.00254524
357,0.00255321
358,0.00255794
359,0.002563857
